Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2019-03-11,2138.10009765625,2783.300048828125,1134.06005859375,2.6429998874664307,14.329999923706055,2.9000000953674316,35.90621566772461,56.790000915527344,97.22000122070312,1288.800048828125,10.208999633789062,1.0077999830245972,81.2300033569336
2019-03-12,2157.179931640625,2791.52001953125,1130.77001953125,2.6050000190734863,13.770000457763672,2.927500009536743,36.092437744140625,56.869998931884766,96.94000244140625,1296.300048828125,10.156000137329102,1.0102399587631226,83.05999755859375
2019-03-13,2148.409912109375,2810.919921875,1127.27001953125,2.6110000610351562,13.40999984741211,2.933500051498413,36.13475799560547,58.2599983215332,96.55000305175781,1307.5,10.126999855041504,1.0074000358581543,82.76000213623047
2019-03-14,2155.679931640625,2808.47998046875,1129.5899658203125,2.630000114440918,13.5,2.8884999752044678,35.94007110595703,58.61000061035156,96.79000091552734,1293.4000244140625,10.157999992370605,1.003290057182312,82.55999755859375
2019-03-15,2176.110107421875,2822.47998046875,1135.4200439453125,2.5929999351501465,12.880000114440918,2.9035000801086426,36.46487045288086,58.52000045776367,96.5999984741211,1301.800048828125,10.15999984741211,1.0034500360488892,82.94000244140625
2019-03-18,2179.489990234375,2832.93994140625,1132.72998046875,2.6019999980926514,13.100000381469727,2.9035000801086426,36.871158599853516,59.09000015258789,96.5199966430664,1300.300048828125,10.175999641418457,1.0024000406265259,85.5199966430664
2019-03-19,2177.6201171875,2832.570068359375,1131.199951171875,2.614000082015991,13.5600004196167,2.9195001125335693,36.88808822631836,59.029998779296875,96.37999725341797,1305.0,10.152000427246094,1.0010000467300415,87.36000061035156
2019-03-20,2177.10009765625,2824.22998046875,1129.719970703125,2.5350000858306885,13.90999984741211,2.9154999256134033,36.94734191894531,59.83000183105469,95.76000213623047,1300.5,10.135000228881836,0.9986000061035156,86.62999725341797
2019-03-21,2184.8798828125,2854.8798828125,1125.0,2.5369999408721924,13.630000114440918,2.9000000953674316,36.99812698364258,59.97999954223633,96.5,1306.0999755859375,10.163999557495117,0.9909999966621399,83.88999938964844
2019-03-22,2186.949951171875,2800.7099609375,1127.77001953125,2.4549999237060547,16.479999542236328,2.8359999656677246,35.91468048095703,59.040000915527344,96.6500015258789,1311.5999755859375,10.175000190734863,0.9919000267982483,98.5
